"GenusSpecies"	"MeasID_3"	"MeasID_4"	"MeasID_5"	"MeasID_6"	"MeasID_7"	"MeasID_8"	"MeasID_9"	"MeasID_10"	"MeasID_11"	"MeasID_12"	"MeasID_13"	"MeasID_14"	"MeasID_15"	"MeasID_16"	"MeasID_17"	"MeasID_18"
"3321"	"Elymus dahuricus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.957	NA	NA	NA	NA	NA	NA
"3322"	"Elymus elymoides"	NA	NA	NA	NA	NA	NA	NA	NA	0.976440769	1.58787544486667	NA	0.633333333333333	NA	NA	13.9	NA
"3323"	"Elymus europaeus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.55	NA	NA	NA	NA	NA	NA
"3324"	"Elymus farctus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.90857142857143	NA
"3325"	"Elymus hystrix"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.8	NA
"3326"	"Elymus mollis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	NA	NA	NA	NA	NA	NA
"3327"	"Elymus nutans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37381481481111	NA	NA	NA	NA	20.5515316318	NA
"3328"	"Elymus pungens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.762755611	NA
"3329"	"Elymus rectisetus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.972813398	NA
"3330"	"Elymus repens"	14.158177187	NA	NA	NA	NA	NA	NA	NA	1.4987946625	2.953034546	NA	NA	NA	NA	24.5457483759189	NA
"3331"	"Elymus riparius"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.15	NA
"3332"	"Elymus sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.89	NA	0.88	NA	NA	NA	NA
"3333"	"Elymus trachycaulus"	NA	NA	NA	NA	NA	NA	NA	NA	1.20473953	1.3854504605	NA	NA	NA	NA	31.6666666666667	NA
"3334"	"Elymus virginicus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.45	NA
"3335"	"Elytrigia repens"	NA	NA	NA	NA	NA	NA	NA	NA	1.4643112966	3.05225740733333	0.61635	NA	NA	NA	24.1150909695	NA
"3336"	"EM sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.3	NA
"3337"	"Embothrium coccineum"	NA	NA	NA	NA	NA	NA	NA	NA	1.608145477	1.48566666666667	NA	NA	NA	NA	9.10185098333333	NA
"3338"	"Emilia sagittata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA
"3339"	"Empetrum hermaphroditum"	NA	NA	NA	NA	NA	NA	NA	NA	1.4407	1.125	NA	NA	NA	0.453	6.25233173725	NA
"3340"	"Empetrum nigrum"	NA	NA	NA	NA	NA	NA	NA	NA	1.48670552275	1.16894158749167	0.68705	NA	NA	NA	8.68471136458064	8.4
"3341"	"Empodisma minus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	5.4264065614	NA
"3342"	"Enaclya sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA
"3343"	"Enchylaena tomentosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.156165827	NA
"3344"	"Endiandra leptodendron"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.433962264	NA
"3345"	"Endiandra microneura"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.622516556	NA
"3346"	"Endlicheria paniculata"	28.9625	NA	NA	NA	NA	NA	NA	NA	NA	1.76	NA	NA	NA	NA	NA	NA
"3347"	"Endopleura uchi"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78375	NA	NA	NA	NA	NA	NA
"3348"	"Endospermum diadenum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA	8.7	NA
"3349"	"Endospermum malaccense"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.2997378347143	NA
"3350"	"Endymion non-scriptus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8	NA	NA	NA	NA	NA	NA
"3351"	"ENF sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"3352"	"Engelhardtia chrysolepis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	NA	NA	NA
"3353"	"Englerophytum natalense"	NA	NA	NA	NA	NA	NA	NA	NA	3.62645143	2.561	NA	NA	NA	NA	7.062	NA
"3354"	"Enneapogon avenaceus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.44	NA
"3355"	"Enneapogon cenchroides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4125	NA	NA	NA	NA	NA	NA
"3356"	"Enneapogon polyphyllus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.055	NA	0.37	NA	NA	7.0865	NA
"3357"	"Enterolobium cyclocarpum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.232	NA	NA	NA	NA	24.0515	NA
"3358"	"Enterolobium ellipticum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39444444444444	NA	NA	NA	NA	NA	NA
"3359"	"Enterolobium maximum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.972	NA	NA	NA	NA	NA	NA
"3360"	"Enterolobium schomburgkii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.660276794	NA	NA	NA	NA	8.930866589	NA
"3361"	"Enteropogon monostachyus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA
"3362"	"Entolasia stricta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.84604304325	NA
"3363"	"Epacris pauciflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.99	NA
"3364"	"Epacris pulchella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.0083121725	NA
"3365"	"Epacris sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.302409638	NA
"3366"	"Eperua bijuga"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	NA	NA	NA	NA
"3367"	"Eperua duckeana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA	NA
"3368"	"Eperua falcata"	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.759739285875	NA	NA	NA	NA	14.28571429	NA
"3369"	"Eperua glabriflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45625	NA	NA	NA	NA	NA	NA
"3370"	"Eperua grandiflora"	NA	NA	NA	NA	NA	NA	NA	NA	1.85	2.2289156624	NA	NA	NA	NA	12.04819277	NA
"3371"	"Eperua leucantha"	NA	NA	NA	NA	NA	NA	NA	NA	1.03524745033333	1.34375	NA	NA	NA	NA	13.0174285714286	NA
"3372"	"Eperua purpurea"	NA	NA	NA	NA	NA	NA	NA	NA	0.938421055	1.62588235294118	NA	NA	NA	NA	16.6388	NA
"3373"	"Ephedra przewalskii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.266	NA	NA	NA	NA	NA	NA
"3374"	"Ephedra regeliana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.140604467	NA
"3375"	"Ephedra sinica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.855	NA	NA	NA	NA	1.250312578	NA
"3376"	"Ephedra triandra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.302574032	NA
"3377"	"Epigaea repens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	NA	NA	NA	NA	NA
"3378"	"Epilobium alpestre"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.14	NA
"3379"	"Epilobium anagallidifolium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.12625	NA
"3380"	"Epilobium angustifolium"	18.450907516	NA	NA	NA	NA	NA	NA	NA	1.53779284966667	2.56582757727273	NA	NA	NA	NA	20.7353356333273	NA
"3381"	"Epilobium brachycarpum"	NA	NA	NA	NA	NA	NA	NA	NA	1.41146482	3.0487640116	NA	NA	NA	NA	21.6	NA
"3382"	"Epilobium ciliatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.3181818181818	NA
"3383"	"Epilobium dodonaei"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.596	NA
"3384"	"Epilobium glandulosum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.0173333333333	NA
"3385"	"Epilobium hirsutum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07666666666667	NA	NA	NA	NA	27.5290948583333	23.9
"3386"	"Epilobium latifolium"	NA	NA	NA	NA	NA	NA	NA	NA	1.8492	1.75045	NA	NA	NA	NA	14.9253731313333	NA
"3387"	"Epilobium montanum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.97913657228	NA
"3388"	"Epilobium nutans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.092	NA
"3389"	"Epilobium obscurum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.2	NA
"3390"	"Epilobium palustre"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5085	NA	NA	NA	NA	37.391875	NA
"3391"	"Epilobium parviflorum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.775	NA
"3392"	"Epilobium roseum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.3	NA
"3393"	"Epilobium tetragonum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.9	NA
"3394"	"Epipactis atrorubens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8728571428571	NA
"3395"	"Epipactis helleborine"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.551	NA
"3396"	"Epipactis palustris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2985714285714	NA
"3397"	"Epipremnum sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	NA
"3398"	"Equisetum arvense"	NA	NA	NA	NA	NA	NA	NA	NA	2.1311	2.11	NA	NA	NA	NA	13.7782712985937	NA
"3399"	"Equisetum fluviatile"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4837563164	NA	NA	NA	NA	11.1131906195	NA
"3400"	"Equisetum hyemale"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.028	NA
"3401"	"Equisetum palustre"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93612857813333	NA	NA	NA	NA	8.65785411271429	NA
"3402"	"Equisetum ramosissimum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA	NA
"3403"	"Equisetum scirpoides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA
"3404"	"Equisetum sylvaticum"	NA	NA	NA	NA	NA	NA	NA	NA	0.944115422	2.190091102425	1.2294	NA	NA	NA	24.1176137105	NA
"3405"	"Equisetum telmateia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.176	NA
"3406"	"Equisetum variegatum"	NA	NA	NA	NA	NA	NA	NA	NA	3.5392	2.24	NA	NA	NA	NA	6.329113924	NA
"3407"	"Eragrostis albensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.096	NA
"3408"	"Eragrostis bicolor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA
"3409"	"Eragrostis brownii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.87	NA
"3410"	"Eragrostis capensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	0.533333333333333	NA	NA	NA	NA
"3411"	"Eragrostis cilianensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.355	NA	NA	NA	NA	NA	NA
"3412"	"Eragrostis cumingii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	0.78	NA	NA	NA	NA
"3413"	"Eragrostis curvula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14444444444444	NA	0.56	NA	NA	NA	NA
"3414"	"Eragrostis cylindriflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	NA	NA	NA	NA	NA	NA
"3415"	"Eragrostis dielsii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.7	NA
"3416"	"Eragrostis eriopoda"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.07	NA
"3417"	"Eragrostis lacunaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.09	NA
"3418"	"Eragrostis lehmanniana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45583333333333	NA	NA	NA	NA	NA	NA
"3419"	"Eragrostis mexicana"	NA	NA	NA	NA	NA	NA	NA	NA	0.556486602	2.314984266	NA	NA	NA	NA	41.6	NA
"3420"	"Eragrostis microcarpa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.575189873	NA
"3421"	"Eragrostis minor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	35.55	NA
"3422"	"Eragrostis pallens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.423	NA	NA	NA	NA	NA	NA
"3423"	"Eragrostis parviflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.69	NA
"3424"	"Eragrostis pectinacea"	NA	NA	NA	NA	NA	NA	NA	NA	1.37858	1.722	NA	NA	NA	NA	23.2891566158333	NA
"3425"	"Eragrostis pilosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.116	NA
"3426"	"Eragrostis racemosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.215	NA	NA	NA	NA	NA	NA
"3427"	"Eragrostis rigidior"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59885622222222	NA	NA	NA	NA	NA	NA
"3428"	"Eragrostis rotifer"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA
"3429"	"Eragrostis setifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.455027322	NA
"3430"	"Eragrostis sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.991666666666667	NA	0.61	NA	NA	6.80948205633333	NA
"3431"	"Eragrostis spectabilis"	41.16246405	NA	NA	NA	NA	NA	NA	NA	0.8098813735	1.0935	NA	NA	NA	NA	13.6145739895	NA
"3432"	"Eragrostis superba"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73363636363636	NA	0.605	NA	NA	NA	NA
"3433"	"Eragrostis variabilis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.333333333	NA
"3434"	"Eranthis hyemalis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7	NA
"3435"	"Ercé sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.076666667	NA	NA	NA	NA	20.7526878	NA
"3436"	"Eremaea pauciflora"	NA	NA	NA	NA	NA	NA	NA	NA	2.301277713	1.009	NA	NA	NA	NA	5.027641788	NA
"3437"	"Eremanthus glomerulatus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.105	NA	NA	NA	NA	NA	NA
"3438"	"Eremanthus goyazensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA
"3439"	"Eremophila bignoniiflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.1	NA
"3440"	"Eremophila bowmanii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.97	NA
"3441"	"Eremophila deserti"	NA	NA	NA	NA	NA	NA	NA	NA	3.485185172	1.61406773398333	NA	NA	NA	NA	4.584240021	NA
"3442"	"Eremophila duttonii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.635239697	NA
"3443"	"Eremophila glabra"	NA	NA	NA	NA	NA	NA	NA	NA	2.8086149078	1.74185427913077	NA	NA	NA	NA	5.79385486909091	NA
"3444"	"Eremophila latrobei"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.531791044	NA
"3445"	"Eremophila longifolia"	NA	NA	NA	NA	NA	NA	NA	NA	3.938954522	1.4659806046	NA	NA	NA	NA	3.98335693328571	NA
"3446"	"Eremophila maculata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.71	NA
"3447"	"Eremophila mitchelli"	NA	NA	NA	NA	NA	NA	NA	NA	3.324111996	1.92407714868333	NA	NA	NA	NA	5.5912890298	NA
"3448"	"Eremophila mitchellii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	6.281444043	NA
"3449"	"Eremophila sturtii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.96796334125	NA
"3450"	"Eremopyrum triticeum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA
"3451"	"Eria sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6755	NA	NA	NA	NA	NA	NA
"3452"	"Eriachne aristidea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	0.45	NA	NA	NA	NA
"3453"	"Eriachne ciliata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8125	NA	0.305	NA	NA	NA	NA
"3454"	"Eriachne helmsii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.29	NA
"3455"	"Eriachne obtusa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7075	NA	0.265	NA	NA	NA	NA
"3456"	"Erianthemum ngamicum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.107153	NA	NA	NA	NA	NA	NA
"3457"	"Erica arborea"	NA	NA	NA	NA	NA	NA	NA	NA	1.629487019	1.09575	NA	NA	NA	NA	7.8325338125	NA
"3458"	"Erica baccans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA
"3459"	"Erica ciliaris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA
"3460"	"Erica cinerea"	NA	NA	NA	NA	NA	NA	NA	NA	1.256967	1.28722222221111	NA	NA	NA	NA	11.1196583794828	12.8
"3461"	"Erica cistifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA
"3462"	"Erica corifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	NA
"3463"	"Erica erigena"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA
"3464"	"Erica herbacea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA
"3465"	"Erica imbricata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.602	NA	NA	NA	NA	NA	NA
"3466"	"Erica lasciva"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0475	NA	NA	NA	NA	NA	NA
"3467"	"Erica longifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.774	NA	NA	NA	NA	NA	NA
"3468"	"Erica mackaiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.035	NA	NA	NA	NA	NA	NA
"3469"	"Erica mammosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA
"3470"	"Erica multiflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655	NA	NA	NA	NA	3.861003861	NA
"3471"	"Erica parilis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.526666666666667	NA	NA	NA	NA	NA	NA
"3472"	"Erica phylicaefolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.727272727	NA
"3473"	"Erica plukenetii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586363636363636	NA	NA	NA	NA	NA	NA
"3474"	"Erica pulchella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA
"3475"	"Erica scoparia"	NA	NA	NA	NA	NA	NA	NA	NA	1.9721898405	1.47	NA	NA	NA	NA	6.975195279	NA
"3476"	"Erica subdivaricata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA
"3477"	"Erica tetralix"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03897125	NA	NA	NA	0.796021	10.8367763782941	NA
"3478"	"Erica vagans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.925	NA	NA	NA	NA	NA	NA
"3479"	"Erigeron acer"	NA	NA	NA	NA	NA	NA	NA	NA	1.211445	2.1	NA	NA	NA	NA	18.7671428577	NA
"3480"	"Erigeron alpinus"	NA	NA	NA	NA	NA	NA	NA	NA	1.29338499	2.3387181776	NA	NA	NA	NA	18.082150285	NA
"3481"	"Erigeron annuus"	33.3345008844	NA	NA	NA	NA	NA	NA	NA	NA	1.3872512817	NA	NA	NA	NA	24.7006249999167	NA
"3482"	"Erigeron borealis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.61375	NA
"3483"	"Erigeron canadensis"	14.4221071	NA	NA	NA	NA	NA	NA	NA	0.615891926	2.895	NA	NA	NA	NA	23.1041666666667	NA
"3484"	"Erigeron caucasicus"	NA	NA	NA	NA	NA	NA	NA	NA	1.40771398	3.0572933391	NA	NA	NA	NA	21.718142904	NA
"3485"	"Erigeron divergens"	NA	NA	NA	NA	NA	NA	NA	NA	1.08274581	1.9272875431	NA	NA	NA	NA	17.8	NA
"3486"	"Erigeron ecuadoriensis"	NA	NA	NA	NA	NA	NA	NA	NA	1.8876	2.86	NA	NA	NA	NA	15.151515151	NA
"3487"	"Erigeron flagellaris"	NA	NA	NA	NA	NA	NA	NA	NA	0.697981002	1.0539513145	NA	NA	NA	NA	15.1	NA
"3488"	"Erigeron formosissimus"	NA	NA	NA	NA	NA	NA	NA	NA	1.089096004	1.6445349661	NA	NA	NA	NA	15.1	NA
"3489"	"Erigeron heterochaeta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.806722689	NA
"3490"	"Erigeron poncinsii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.492753623	NA
"3491"	"Erigeron speciosus"	NA	NA	NA	NA	NA	NA	NA	NA	1.26829967	2.1434264439	NA	NA	NA	NA	25.2714618711	NA
"3492"	"Erigeron strigosus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.2	NA
"3493"	"Erigeron uniflorus"	NA	NA	NA	NA	NA	NA	NA	NA	1.564801587	3.305	NA	NA	NA	NA	19.4936666676667	NA
"3494"	"Eriocaulon compressum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	NA	NA	NA	NA	NA	NA
"3495"	"Eriocephalus africanus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.666666666	NA
"3496"	"Eriodictyon californicum"	NA	NA	NA	NA	NA	NA	NA	NA	2.729555129	1.4155494425	NA	NA	NA	NA	4.91647760475	NA
"3497"	"Eriogonum alatum"	NA	NA	NA	NA	NA	NA	NA	NA	2.127875489	1.7448579011	NA	NA	NA	NA	8.2	NA
"3498"	"Eriogonum pharnaceoides"	NA	NA	NA	NA	NA	NA	NA	NA	1.23088944	1.7109363218	NA	NA	NA	NA	13.9	NA
"3499"	"Eriogonum racemosum"	NA	NA	NA	NA	NA	NA	NA	NA	2.194842943	1.8875649311	NA	NA	NA	NA	8.6	NA
"3500"	"Eriogonum umbellatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.7892182052222	NA
"3501"	"Eriophorum angustifolium"	NA	NA	NA	NA	NA	NA	NA	NA	2.0051074915	1.98835540286	0.761025	NA	NA	NA	10.2544447046	NA
"3502"	"Eriophorum latifolium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.896	NA
"3503"	"Eriophorum triste"	NA	NA	NA	NA	NA	NA	NA	NA	2.336	1.6	NA	NA	NA	NA	6.849315068	NA
"3504"	"Eriophorum vaginatum"	NA	NA	NA	NA	NA	NA	NA	NA	2.542921864	1.80395389733208	NA	NA	NA	NA	9.86937642230769	11.9
"3505"	"Eriophorum virginicum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA	NA
"3506"	"Eriophyllum confertiflorum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.37	NA
"3507"	"Eriosema cordatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.72	NA	NA	NA	NA	NA	NA
"3508"	"Eriostemon australasius"	NA	NA	NA	NA	NA	NA	NA	NA	1.76437725066667	1.26517750601429	NA	NA	NA	NA	6.78350260816667	NA
"3509"	"Eriostemon linearis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.463691275	NA
"3510"	"Eriotheca pubescens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22333333333333	NA	NA	NA	NA	NA	NA
"3511"	"Eriotheca roseorum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2356985005	NA
"3512"	"Erisma bicolor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA
"3513"	"Erisma blancoa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.257808745	NA	NA	NA	NA	NA	NA
"3514"	"Erisma sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	NA	NA	NA	NA	NA	NA
"3515"	"Erisma uncinatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.552573081	NA
"3516"	"Erithalis fruticosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795	NA	NA	NA	NA	NA	NA
"3517"	"Eritrichium caucasicum"	NA	NA	NA	NA	NA	NA	NA	NA	1.15584679	1.385566955	NA	NA	NA	NA	11.987462061	NA
"3518"	"Erodium botrys"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.765	NA	NA	NA	NA	NA	NA
"3519"	"Erodium ciconium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.165	NA	NA	NA	NA	18.5675	NA
