"obsID"	"traitcolnum"	"traitname"	"invCWM"	"natCWM"	"numspp"	"numinfospp"	"info"
"1738"	"110"	"10"	"MeasID_12"	1.09	0.66	2	"2"	NA
"1739"	"110"	"11"	"MeasID_13"	0.945	0.56	2	"2"	NA
"1740"	"110"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1741"	"110"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1742"	"110"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1743"	"110"	"15"	"MeasID_17"	9.20397127648	5.53773734436	2	"2"	NA
"1744"	"110"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1745"	"111"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1746"	"111"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1747"	"111"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1748"	"111"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1749"	"111"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1750"	"111"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1751"	"111"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1752"	"111"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1753"	"111"	"9"	"MeasID_11"	1.7787179309	1.5890629618	2	"2"	NA
"1754"	"111"	"10"	"MeasID_12"	1.09	0.66	2	"2"	NA
"1755"	"111"	"11"	"MeasID_13"	0.945	0.56	2	"2"	NA
"1756"	"111"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1757"	"111"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1758"	"111"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1759"	"111"	"15"	"MeasID_17"	9.20397127648	5.53773734436	2	"2"	NA
"1760"	"111"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1761"	"112"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1762"	"112"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1763"	"112"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1764"	"112"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1765"	"112"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1766"	"112"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1767"	"112"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1768"	"112"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1769"	"112"	"9"	"MeasID_11"	1.7787179309	1.5890629618	2	"2"	NA
"1770"	"112"	"10"	"MeasID_12"	1.09	0.66	2	"2"	NA
"1771"	"112"	"11"	"MeasID_13"	0.945	0.56	2	"2"	NA
"1772"	"112"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1773"	"112"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1774"	"112"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"1775"	"112"	"15"	"MeasID_17"	9.20397127648	5.53773734436	2	"2"	NA
"1776"	"112"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1777"	"113"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1778"	"113"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1779"	"113"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1780"	"113"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1781"	"113"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1782"	"113"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1783"	"113"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1784"	"113"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1785"	"113"	"9"	"MeasID_11"	0.68502	1.37004	2	"1"	NA
"1786"	"113"	"10"	"MeasID_12"	1.315	1.62	2	"2"	NA
"1787"	"113"	"11"	"MeasID_13"	1.5	1.87	2	"2"	NA
"1788"	"113"	"12"	"MeasID_14"	NA	NA	2	"0"	NA
"1789"	"113"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1790"	"113"	"14"	"MeasID_16"	0.675	1.35	2	"1"	NA
"1791"	"113"	"15"	"MeasID_17"	12.5647589627679	9.97008973	2	"2"	NA
"1792"	"113"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"1793"	"114"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1794"	"114"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1795"	"114"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1796"	"114"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1797"	"114"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1798"	"114"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1799"	"114"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1800"	"114"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1801"	"114"	"9"	"MeasID_11"	1.48081957135366	0	2	"1"	NA
"1802"	"114"	"10"	"MeasID_12"	1.94435284154588	1.01	2	"2"	NA
"1803"	"114"	"11"	"MeasID_13"	0.86542848745	0	2	"1"	NA
"1804"	"114"	"12"	"MeasID_14"	1.65489423076731	0	2	"1"	NA
"1805"	"114"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1806"	"114"	"14"	"MeasID_16"	1.31819794999833	0	2	"1"	NA
"1807"	"114"	"15"	"MeasID_17"	5.06481888034705	0	2	"1"	NA
"1808"	"114"	"16"	"MeasID_18"	1.5092684125	0	2	"1"	NA
"1809"	"115"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1810"	"115"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1811"	"115"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1812"	"115"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1813"	"115"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1814"	"115"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1815"	"115"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1816"	"115"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1817"	"115"	"9"	"MeasID_11"	1.9835902065	1.537628369	2	"2"	NA
"1818"	"115"	"10"	"MeasID_12"	2.96767839769318	0.664775625336364	2	"2"	NA
"1819"	"115"	"11"	"MeasID_13"	0.86542848745	0	2	"1"	NA
"1820"	"115"	"12"	"MeasID_14"	1.9425	0	2	"1"	NA
"1821"	"115"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1822"	"115"	"14"	"MeasID_16"	1.4605	0	2	"1"	NA
"1823"	"115"	"15"	"MeasID_17"	13.03039026785	4.2163433412	2	"2"	NA
"1824"	"115"	"16"	"MeasID_18"	1.5092684125	0	2	"1"	NA
"1825"	"117"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"1826"	"117"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"1827"	"117"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"1828"	"117"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"1829"	"117"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"1830"	"117"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"1831"	"117"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"1832"	"117"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"1833"	"117"	"9"	"MeasID_11"	1.9835902065	1.537628369	2	"2"	NA
"1834"	"117"	"10"	"MeasID_12"	2.96767839769318	0.664775625336364	2	"2"	NA
"1835"	"117"	"11"	"MeasID_13"	0.86542848745	0	2	"1"	NA
"1836"	"117"	"12"	"MeasID_14"	1.9425	0	2	"1"	NA
"1837"	"117"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"1838"	"117"	"14"	"MeasID_16"	1.4605	0	2	"1"	NA
"1839"	"117"	"15"	"MeasID_17"	13.03039026785	4.2163433412	2	"2"	NA
"1840"	"117"	"16"	"MeasID_18"	1.5092684125	0	2	"1"	NA
"1841"	"118"	"1"	"MeasID_3"	29.752248509597	5.47954004971667	11	"3"	NA
"1842"	"118"	"2"	"MeasID_4"	NA	NA	11	"0"	NA
"1843"	"118"	"3"	"MeasID_5"	NA	NA	11	"0"	NA
"1844"	"118"	"4"	"MeasID_6"	NA	NA	11	"0"	NA
"1845"	"118"	"5"	"MeasID_7"	NA	NA	11	"0"	NA
"1846"	"118"	"6"	"MeasID_8"	NA	NA	11	"0"	NA
"1847"	"118"	"7"	"MeasID_9"	NA	NA	11	"0"	NA
"1848"	"118"	"8"	"MeasID_10"	NA	NA	11	"0"	NA
"1849"	"118"	"9"	"MeasID_11"	2.17812457969226	0.963307328120746	11	"7"	NA
"1850"	"118"	"10"	"MeasID_12"	3.61376575866227	2.12739539865849	11	"10"	NA
"1851"	"118"	"11"	"MeasID_13"	1.36534318181818	0.104575	11	"2"	NA
"1852"	"118"	"12"	"MeasID_14"	2.38608073310606	0.482969380416667	11	"5"	NA
"1853"	"118"	"13"	"MeasID_15"	NA	NA	11	"0"	NA
"1854"	"118"	"14"	"MeasID_16"	NA	NA	11	"0"	NA
"1855"	"118"	"15"	"MeasID_17"	35.6355029910408	19.3693746054866	11	"10"	NA
"1856"	"118"	"16"	"MeasID_18"	NA	NA	11	"0"	NA
