"obsID"	"articleID"	"author"	"year"	"location"	"ecosystemName"	"studyType"	"ecosystemID"	"multimeas"	"measurement"	"meanC"	"meanT"	"unit"
41	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=B2"	"percN"	NA	NA	NA
41	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=B2"	"cn"	NA	NA	NA
41	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=B2"	"litterpercN"	NA	NA	NA
41	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=B2"	"littercn"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"nh"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"no"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"toti"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"ammonif"	NA	NA	"mg/kg*week"
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"nitrif"	NA	NA	"mg/kg*week"
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"nminz"	6.63	5.82	"mg/kg*week"
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"soilN"	0.4	0.39	"%"
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"SOM"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"soilcn"	25.85	24.51	"g/g"
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"microbialcn"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"soilmoi"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"pH"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"plantcov"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"biom"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"litterbiom"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"percN"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"cn"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"litterpercN"	NA	NA	NA
42	21	"Hook et al."	2004	"MT USA"	"grassland"	"fs"	"g"	"site=HE"	"littercn"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"nh"	2.5	3.8	"mg/kg"
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"no"	3.5	5.6	"mg/kg"
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"toti"	6	9.4	"mg/kg"
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"ammonif"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"nitrif"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"nminz"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"soilN"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"SOM"	1.7	3.7	"%"
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"soilcn"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"microbialcn"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"soilmoi"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"pH"	7.1	5.4	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"plantcov"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"biom"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"litterbiom"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"percN"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"cn"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"litterpercN"	NA	NA	NA
43	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Bromus diandrus"	"littercn"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"nh"	2.5	4.6	"mg/kg"
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"no"	3.5	3.2	"mg/kg"
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"toti"	6	7.8	"mg/kg"
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"ammonif"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"nitrif"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"nminz"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"soilN"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"SOM"	2.2	3.7	"%"
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"soilcn"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"microbialcn"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"soilmoi"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"pH"	5.5	5.4	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"plantcov"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"biom"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"litterbiom"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"percN"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"cn"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"litterpercN"	NA	NA	NA
44	22	"Hoopes and Hall"	2002	"CA USA"	"grassland"	"fs"	"g"	"Invader=Hordeum marinum gussoneanum"	"littercn"	NA	NA	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"nh"	12.05	3.04	"ug/g"
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"no"	0.08	1.02	"ug/g"
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"toti"	12.13	4.06	"ug/g"
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"ammonif"	61.72	3.11	"ug/g*2weeks"
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"nitrif"	12.5	25.18	"ug/g*2weeks"
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"nminz"	74.16	28.57	"ug/g*2weeks"
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"soilN"	8.57	3.57	"mg/g"
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"SOM"	NA	NA	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"soilcn"	NA	NA	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"microbialcn"	NA	NA	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"soilmoi"	83.98	43.78	"%"
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"pH"	4.23	6.44	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"plantcov"	NA	NA	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"biom"	NA	NA	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"litterbiom"	573	354	"g/m2"
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"percN"	NA	NA	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"cn"	NA	NA	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"litterpercN"	NA	NA	NA
45	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"littercn"	NA	NA	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"nh"	7.05	5.95	"ug/g"
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"no"	0.15	1.16	"ug/g"
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"toti"	7.2	7.11	"ug/g"
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"ammonif"	20.93	3.45	"ug/g*2weeks"
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"nitrif"	27.56	67.54	"ug/g*2weeks"
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"nminz"	48.18	71.26	"ug/g*2weeks"
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"soilN"	3.63	4.42	"mg/g"
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"SOM"	NA	NA	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"soilcn"	NA	NA	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"microbialcn"	NA	NA	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"soilmoi"	55.18	43.02	"%"
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"pH"	4.29	4.87	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"plantcov"	NA	NA	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"biom"	NA	NA	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"litterbiom"	427	338	"g/m2"
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"percN"	NA	NA	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"cn"	NA	NA	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"litterpercN"	NA	NA	NA
46	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"littercn"	NA	NA	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"nh"	8.23	3.46	"ug/g"
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"no"	0.01	0.79	"ug/g"
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"toti"	8.24	4.25	"ug/g"
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"ammonif"	20.24	3.18	"ug/g*2weeks"
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"nitrif"	0.4	20.6	"ug/g*2weeks"
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"nminz"	20.94	24.48	"ug/g*2weeks"
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"soilN"	10.05	2.23	"mg/g"
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"SOM"	NA	NA	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"soilcn"	NA	NA	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"microbialcn"	NA	NA	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"soilmoi"	74.82	39.44	"%"
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"pH"	4	5.66	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"plantcov"	NA	NA	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"biom"	NA	NA	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"litterbiom"	532	280	"g/m2"
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"percN"	NA	NA	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"cn"	NA	NA	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"litterpercN"	NA	NA	NA
47	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=ALL"	"littercn"	NA	NA	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"nh"	12	3.79	"ug/g"
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"no"	0.08	1.41	"ug/g"
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"toti"	12.08	5.2	"ug/g"
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"ammonif"	61.256	1.7679	"ug/g*2weeks"
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"nitrif"	12.5047	25.9302	"ug/g*2weeks"
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"nminz"	74.0369	28.4931	"ug/g*2weeks"
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"soilN"	8.57	3.69	"mg/g"
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"SOM"	NA	NA	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"soilcn"	NA	NA	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"microbialcn"	NA	NA	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"soilmoi"	83.98	49.75	"%"
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"pH"	4.23	6.46	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"plantcov"	NA	NA	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"biom"	NA	NA	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"litterbiom"	573	271	"g/m2"
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"percN"	NA	NA	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"cn"	NA	NA	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"litterpercN"	NA	NA	NA
48	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=MOR"	"littercn"	NA	NA	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"nh"	7.12	4.33	"ug/g"
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"no"	0.16	1.17	"ug/g"
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"toti"	7.27	5.5	"ug/g"
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"ammonif"	20.3536	0.4246	"ug/g*2weeks"
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"nitrif"	27.0651	18.5251	"ug/g*2weeks"
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"nminz"	47.7291	19.7959	"ug/g*2weeks"
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"soilN"	3.63	3.86	"mg/g"
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"SOM"	NA	NA	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"soilcn"	NA	NA	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"microbialcn"	NA	NA	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"soilmoi"	55.18	45.6	"%"
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"pH"	4.29	5.09	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"plantcov"	NA	NA	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"biom"	NA	NA	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"litterbiom"	427	185	"g/m2"
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"percN"	NA	NA	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"cn"	NA	NA	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"litterpercN"	NA	NA	NA
49	23	"Kourtev et al."	1999	"NJ USA"	"deciduous hardwood forest"	"fs"	"f"	"site=WOR"	"littercn"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"nh"	5.49	10.79	"ug/g"
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"no"	4.95	9.86	"ug/g"
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"toti"	10.44	20.65	"ug/g"
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"ammonif"	2.58	0.74	"ug/g*2weeks"
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"nitrif"	1.18	0.96	"ug/g*2weeks"
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"nminz"	3.76	1.7	"ug/g*2weeks"
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"soilN"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"SOM"	8.16	8.67	"%"
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"soilcn"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"microbialcn"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"soilmoi"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"pH"	4.61	4.72	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"plantcov"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"biom"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"litterbiom"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"percN"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"cn"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"litterpercN"	NA	NA	NA
50	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Berberis"	"littercn"	NA	NA	NA
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"nh"	5.49	4.73	"ug/g"
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"no"	4.95	1.3	"ug/g"
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"toti"	10.44	6.03	"ug/g"
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"ammonif"	2.58	-0.2	"ug/g*2weeks"
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"nitrif"	1.18	6.8	"ug/g*2weeks"
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"nminz"	3.76	6.6	"ug/g*2weeks"
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"soilN"	NA	NA	NA
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"SOM"	8.16	9.39	"%"
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"soilcn"	NA	NA	NA
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"microbialcn"	NA	NA	NA
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"soilmoi"	NA	NA	NA
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"pH"	4.61	5	NA
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"plantcov"	NA	NA	NA
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"biom"	NA	NA	NA
51	24	"Kourtev et al."	2003	"NJ USA"	"deciduous hardwood forest"	"ge"	"f"	"Invader=Microstegium"	"litterbiom"	NA	NA	NA
